from,to,title,group,value
37,817,INFOsperber,Politik,2
27,817,INFOsperber,Zahlen,2
140,817,INFOsperber,angst,1
32,817,INFOsperber,massnahmen,1
37,818,NZZ,Politik,2
141,818,NZZ,demokratie,1
10,819,ntv,Wissenschaft,2
35,819,ntv,immunität,1
2,820,Deutsches Ärzteblatt,Impfung,2
368,820,Deutsches Ärzteblatt,johnson & johnson,1
28,820,Deutsches Ärzteblatt,rki,1
158,820,Deutsches Ärzteblatt,stiko,1
2,821,Report24,Impfung,2
6,821,Report24,Studie,2
79,821,Report24,Gesundheit,2
98,821,Report24,spike-protein,1
21,822,reitschuster,Mensch,2
44,822,reitschuster,kollateralschäden,1
2,823,tp - Science & Technology,Impfung,2
4,823,tp - Science & Technology,impf-nebenwirkungen,1
3,823,tp - Science & Technology,mit oder an impfung gestorben,1
43,824,Die Welt,Widerstand,2
165,824,Die Welt,kultur,1
166,824,Die Welt,allesdichtmachen,1
2,825,Epoch Times,Impfung,2
15,825,Epoch Times,Recht,2
96,825,Epoch Times,Spital,2
66,825,Epoch Times,impfzwang,1
2,826,RT DE,Impfung,2
10,826,RT DE,Wissenschaft,2
98,826,RT DE,spike-protein,1
79,827,Focus Online,Gesundheit,2
32,827,Focus Online,massnahmen,1
60,828,linth24,Schule,2
56,828,linth24,kind,1
31,828,linth24,maske,1
6,829,ScienceFiles,Studie,2
60,829,ScienceFiles,Schule,2
56,829,ScienceFiles,kind,1
317,829,ScienceFiles,asymptomatisch,1
21,830,Berliner Zeitung,Mensch,2
141,830,Berliner Zeitung,demokratie,1
32,830,Berliner Zeitung,massnahmen,1
22,830,Berliner Zeitung,manipulation,1
6,831,RT DE,Studie,2
2,831,RT DE,Impfung,2
56,831,RT DE,kind,1
57,831,RT DE,jugend,1
6,832,Wochenblick,Studie,2
140,832,Wochenblick,angst,1
22,832,Wochenblick,manipulation,1
96,833,INFOsperber,Spital,2
27,833,INFOsperber,Zahlen,2
37,833,INFOsperber,Politik,2
2,834,ntv,Impfung,2
3,834,ntv,mit oder an impfung gestorben,1
18,834,ntv,astrazeneca,1
43,835,Epoch Times,Widerstand,2
15,835,Epoch Times,Recht,2
166,835,Epoch Times,allesdichtmachen,1
22,836,Die Welt,manipulation,1
166,836,Die Welt,allesdichtmachen,1
165,836,Die Welt,kultur,1
2,837,Swissmedic,Impfung,2
233,837,Swissmedic,swissmedic,1
4,837,Swissmedic,impf-nebenwirkungen,1
6,838,tp - Science & Technology,Studie,2
7,838,tp - Science & Technology,sterblichkeit,1
2,839,In$ide Paradeplatz,Impfung,2
15,839,In$ide Paradeplatz,Recht,2
56,839,In$ide Paradeplatz,kind,1
57,839,In$ide Paradeplatz,jugend,1
41,839,In$ide Paradeplatz,biontech,1
6,840,Epoch Times,Studie,2
2,840,Epoch Times,Impfung,2
56,840,Epoch Times,kind,1
10,841,SWR,Wissenschaft,2
31,841,SWR,maske,1
55,842,reitschuster,Medizin,2
27,842,reitschuster,Zahlen,2
22,842,reitschuster,manipulation,1
60,843,Corona Transition,Schule,2
43,843,Corona Transition,Widerstand,2
56,843,Corona Transition,kind,1
29,843,Corona Transition,massentest,1
2,844,In$ide Paradeplatz,Impfung,2
66,844,In$ide Paradeplatz,impfzwang,1
27,845,Epoch Times,Zahlen,2
28,845,Epoch Times,rki,1
7,845,Epoch Times,sterblichkeit,1
6,846,tp - Science & Technology,Studie,2
79,846,tp - Science & Technology,Gesundheit,2
80,846,tp - Science & Technology,therapeutikum,1
140,847,NachDenkSeiten,angst,1
22,847,NachDenkSeiten,manipulation,1
10,848,ScienceFiles,Wissenschaft,2
11,848,ScienceFiles,who,1
10,849,tp - Science & Technology,Wissenschaft,2
70,849,tp - Science & Technology,virus-mutation,1
35,849,tp - Science & Technology,immunität,1
43,850,Epoch Times,Widerstand,2
60,850,Epoch Times,Schule,2
77,850,Epoch Times,schnelltest,1
55,851,Daniele Ganser,Medizin,2
37,851,Daniele Ganser,Politik,2
15,851,Daniele Ganser,Recht,2
10,851,Daniele Ganser,Wissenschaft,2
46,851,Daniele Ganser,covid-19-gesetz,1
2,852,1bis19 – Magazin für demokratische Kultur,Impfung,2
3,852,1bis19 – Magazin für demokratische Kultur,mit oder an impfung gestorben,1
17,852,1bis19 – Magazin für demokratische Kultur,blutgerinnungsstörungen,1
18,852,1bis19 – Magazin für demokratische Kultur,astrazeneca,1
2,853,Wochenblick,Impfung,2
6,853,Wochenblick,Studie,2
22,853,Wochenblick,manipulation,1
41,853,Wochenblick,biontech,1
178,853,Wochenblick,moderna,1
10,854,Achgut.com,Wissenschaft,2
573,854,Achgut.com,long covid,1
21,855,Corona Transition,Mensch,2
37,855,Corona Transition,Politik,2
46,855,Corona Transition,covid-19-gesetz,1
27,856,Corona Transition,Zahlen,2
22,856,Corona Transition,manipulation,1
244,856,Corona Transition,taskforce,1
15,857,NZZ,Recht,2
141,857,NZZ,demokratie,1
65,857,NZZ,grundrechte,1
2,858,ScienceFiles,Impfung,2
4,858,ScienceFiles,impf-nebenwirkungen,1
3,858,ScienceFiles,mit oder an impfung gestorben,1
6,859,tp - Science & Technology,Studie,2
60,859,tp - Science & Technology,Schule,2
56,859,tp - Science & Technology,kind,1
15,860,FASSADENKRATZER,Recht,2
43,860,FASSADENKRATZER,Widerstand,2
11,860,FASSADENKRATZER,who,1
56,860,FASSADENKRATZER,kind,1
321,860,FASSADENKRATZER,menschenrechte,1
2,861,Report24,Impfung,2
43,861,Report24,Widerstand,2
15,861,Report24,Recht,2
55,861,Report24,Medizin,2
56,861,Report24,kind,1
863,862,Wochenblick,Umfrage,2
37,862,Wochenblick,Politik,2
141,862,Wochenblick,demokratie,1
2,864,tagesschau.de,Impfung,2
62,864,tagesschau.de,impf-stopp,1
368,864,tagesschau.de,johnson & johnson,1
27,865,Die Welt,Zahlen,2
24,865,Die Welt,Wirtschaft,2
44,865,Die Welt,kollateralschäden,1
43,866,reitschuster,Widerstand,2
15,866,reitschuster,Recht,2
15,867,Berliner Zeitung,Recht,2
32,867,Berliner Zeitung,massnahmen,1
2,868,Tagesanzeiger,Impfung,2
3,868,Tagesanzeiger,mit oder an impfung gestorben,1
4,868,Tagesanzeiger,impf-nebenwirkungen,1
27,869,SNA,Zahlen,2
24,869,SNA,Wirtschaft,2
8,869,SNA,lockdown,1
25,869,SNA,geld,1
22,869,SNA,manipulation,1
24,870,Epoch Times,Wirtschaft,2
125,870,Epoch Times,ema,1
22,870,Epoch Times,manipulation,1
37,871,Weltwoche daily,Politik,2
2,871,Weltwoche daily,Impfung,2
38,871,Weltwoche daily,bundesrat,1
70,871,Weltwoche daily,virus-mutation,1
32,872,Die Welt,massnahmen,1
22,872,Die Welt,manipulation,1
79,873,tp - Science & Technology,Gesundheit,2
31,873,tp - Science & Technology,maske,1
55,874,medinside.ch,Medizin,2
43,874,medinside.ch,Widerstand,2
22,874,medinside.ch,manipulation,1
2,875,Wochenblick,Impfung,2
3,875,Wochenblick,mit oder an impfung gestorben,1
41,875,Wochenblick,biontech,1
15,876,ntv,Recht,2
60,876,ntv,Schule,2
183,876,ntv,weimar,1
31,876,ntv,maske,1
56,876,ntv,kind,1
10,877,ScienceFiles,Wissenschaft,2
68,877,ScienceFiles,pcr-test,1
11,877,ScienceFiles,who,1
317,877,ScienceFiles,asymptomatisch,1
6,878,tp - Science & Technology,Studie,2
2,878,tp - Science & Technology,Impfung,2
10,878,tp - Science & Technology,Wissenschaft,2
315,878,tp - Science & Technology,infektion,1
98,878,tp - Science & Technology,spike-protein,1
2,879,tp - Science & Technology,Impfung,2
4,879,tp - Science & Technology,impf-nebenwirkungen,1
3,879,tp - Science & Technology,mit oder an impfung gestorben,1
15,880,Focus Online,Recht,2
60,880,Focus Online,Schule,2
183,880,Focus Online,weimar,1
50,881,Wochenblick,P(l)andemie,2
11,881,Wochenblick,who,1
882,881,Wochenblick,uno,1
2,883,Unser Mitteleuropa,Impfung,2
43,883,Unser Mitteleuropa,Widerstand,2
15,884,Focus Online,Recht,2
60,884,Focus Online,Schule,2
56,884,Focus Online,kind,1
31,884,Focus Online,maske,1
183,884,Focus Online,weimar,1
6,885,ScienceFiles,Studie,2
68,885,ScienceFiles,pcr-test,1
43,886,Die Ostschweiz,Widerstand,2
326,886,Die Ostschweiz,aletheia,1
32,886,Die Ostschweiz,massnahmen,1
55,887,RT DE,Medizin,2
43,887,RT DE,Widerstand,2
2,887,RT DE,Impfung,2
109,887,RT DE,willkür,1
22,887,RT DE,manipulation,1
2,888,reitschuster,Impfung,2
27,888,reitschuster,Zahlen,2
4,888,reitschuster,impf-nebenwirkungen,1
19,888,reitschuster,pei,1
2,889,RT DE,Impfung,2
62,889,RT DE,impf-stopp,1
18,889,RT DE,astrazeneca,1
2,890,RT DE,Impfung,2
3,890,RT DE,mit oder an impfung gestorben,1
4,890,RT DE,impf-nebenwirkungen,1
17,890,RT DE,blutgerinnungsstörungen,1
37,891,Die Ostschweiz,Politik,2
892,891,Die Ostschweiz,st.gallen,1
10,893,tp - Science & Technology,Wissenschaft,2
35,893,tp - Science & Technology,immunität,1
315,893,tp - Science & Technology,infektion,1
37,894,Weltwoche daily,Politik,2
38,894,Weltwoche daily,bundesrat,1
32,894,Weltwoche daily,massnahmen,1
2,895,Epoch Times,Impfung,2
43,895,Epoch Times,Widerstand,2
2,896,Corona Transition,Impfung,2
15,896,Corona Transition,Recht,2
3,896,Corona Transition,mit oder an impfung gestorben,1
18,896,Corona Transition,astrazeneca,1
10,897,RT DE,Wissenschaft,2
43,897,RT DE,Widerstand,2
760,897,RT DE,leopoldina,1
2,898,Wochenblick,Impfung,2
3,898,Wochenblick,mit oder an impfung gestorben,1
41,898,Wochenblick,biontech,1
37,899,tp - Science & Technology,Politik,2
21,899,tp - Science & Technology,Mensch,2
195,899,tp - Science & Technology,welle2,1
32,899,tp - Science & Technology,massnahmen,1
44,899,tp - Science & Technology,kollateralschäden,1
96,900,Focus Online,Spital,2
27,900,Focus Online,Zahlen,2
32,900,Focus Online,massnahmen,1
44,900,Focus Online,kollateralschäden,1
2,901,Berliner Zeitung,Impfung,2
43,901,Berliner Zeitung,Widerstand,2
902,901,Berliner Zeitung,impfplan,1
2,903,tp - Science & Technology,Impfung,2
6,903,tp - Science & Technology,Studie,2
41,903,tp - Science & Technology,biontech,1
4,903,tp - Science & Technology,impf-nebenwirkungen,1
35,903,tp - Science & Technology,immunität,1
56,903,tp - Science & Technology,kind,1
2,904,Corona Transition,Impfung,2
41,904,Corona Transition,biontech,1
27,905,Wochenblick,Zahlen,2
2,905,Wochenblick,Impfung,2
2,906,Wochenblick,Impfung,2
35,906,Wochenblick,immunität,1
70,906,Wochenblick,virus-mutation,1
96,907,INFOsperber,Spital,2
27,907,INFOsperber,Zahlen,2
7,907,INFOsperber,sterblichkeit,1
37,908,Nau,Politik,2
43,908,Nau,Widerstand,2
8,908,Nau,lockdown,1
38,908,Nau,bundesrat,1
2,909,RT DE,Impfung,2
18,909,RT DE,astrazeneca,1
4,909,RT DE,impf-nebenwirkungen,1
17,909,RT DE,blutgerinnungsstörungen,1
10,910,Corona Transition,Wissenschaft,2
244,910,Corona Transition,taskforce,1
55,911,Wochenblick,Medizin,2
2,911,Wochenblick,Impfung,2
22,911,Wochenblick,manipulation,1
2,912,Epoch Times,Impfung,2
35,912,Epoch Times,immunität,1
96,913,Tichys Einblick,Spital,2
22,913,Tichys Einblick,manipulation,1
10,914,Corona Transition,Wissenschaft,2
32,914,Corona Transition,massnahmen,1
11,914,Corona Transition,who,1
37,915,Verfassungsfreunde,Politik,2
244,915,Verfassungsfreunde,taskforce,1
38,915,Verfassungsfreunde,bundesrat,1
8,915,Verfassungsfreunde,lockdown,1
15,916,2020 News,Recht,2
55,916,2020 News,Medizin,2
2,916,2020 News,Impfung,2
3,916,2020 News,mit oder an impfung gestorben,1
2,917,Die Ostschweiz,Impfung,2
10,917,Die Ostschweiz,Wissenschaft,2
56,917,Die Ostschweiz,kind,1
57,917,Die Ostschweiz,jugend,1
2,918,corona-blog.net,Impfung,2
27,918,corona-blog.net,Zahlen,2
4,918,corona-blog.net,impf-nebenwirkungen,1
43,919,Verfassungsfreunde,Widerstand,2
22,919,Verfassungsfreunde,manipulation,1
79,920,RT DE,Gesundheit,2
103,920,RT DE,vitamin d,1
15,921,2020 News,Recht,2
162,921,2020 News,polizei,1
109,921,2020 News,willkür,1
2,922,Swissmedic,Impfung,2
233,922,Swissmedic,swissmedic,1
4,922,Swissmedic,impf-nebenwirkungen,1
113,923,Wochenblick,zensur,1
2,924,Wochenblick,Impfung,2
56,924,Wochenblick,kind,1
4,924,Wochenblick,impf-nebenwirkungen,1
21,925,substack.com,Mensch,2
37,925,substack.com,Politik,2
22,925,substack.com,manipulation,1
21,926,tp - Science & Technology,Mensch,2
44,926,tp - Science & Technology,kollateralschäden,1
37,927,Die Ostschweiz,Politik,2
21,927,Die Ostschweiz,Mensch,2
46,927,Die Ostschweiz,covid-19-gesetz,1
141,927,Die Ostschweiz,demokratie,1
6,928,tp - Science & Technology,Studie,2
27,928,tp - Science & Technology,Zahlen,2
8,928,tp - Science & Technology,lockdown,1
7,928,tp - Science & Technology,sterblichkeit,1
43,929,Tagesanzeiger,Widerstand,2
60,929,Tagesanzeiger,Schule,2
56,929,Tagesanzeiger,kind,1
29,929,Tagesanzeiger,massentest,1
27,930,Tichys Einblick,Zahlen,2
37,930,Tichys Einblick,Politik,2
70,930,Tichys Einblick,virus-mutation,1
37,931,Report24,Politik,2
22,931,Report24,manipulation,1
68,931,Report24,pcr-test,1
2,932,Uncut-News,Impfung,2
55,932,Uncut-News,Medizin,2
3,932,Uncut-News,mit oder an impfung gestorben,1
595,932,Uncut-News,ade,1
15,933,multipolar,Recht,2
28,933,multipolar,rki,1
22,933,multipolar,manipulation,1
37,934,NachDenkSeiten,Politik,2
27,934,NachDenkSeiten,Zahlen,2
32,934,NachDenkSeiten,massnahmen,1
43,935,Epoch Times,Widerstand,2
2,935,Epoch Times,Impfung,2
22,935,Epoch Times,manipulation,1
55,936,reitschuster,Medizin,2
2,936,reitschuster,Impfung,2
43,936,reitschuster,Widerstand,2
43,937,Rubikon,Widerstand,2
141,937,Rubikon,demokratie,1
10,938,Wochenblick,Wissenschaft,2
6,938,Wochenblick,Studie,2
79,938,Wochenblick,Gesundheit,2
31,938,Wochenblick,maske,1
10,939,ScienceFiles,Wissenschaft,2
12,939,ScienceFiles,virus-ursprung,1
13,939,ScienceFiles,wuhan,1
2,940,2020 News,Impfung,2
4,940,2020 News,impf-nebenwirkungen,1
125,940,2020 News,ema,1
2,941,Corona Transition,Impfung,2
27,941,Corona Transition,Zahlen,2
233,941,Corona Transition,swissmedic,1
3,941,Corona Transition,mit oder an impfung gestorben,1
4,941,Corona Transition,impf-nebenwirkungen,1
22,941,Corona Transition,manipulation,1
2,942,ScienceFiles,Impfung,2
27,942,ScienceFiles,Zahlen,2
41,942,ScienceFiles,biontech,1
178,942,ScienceFiles,moderna,1
22,942,ScienceFiles,manipulation,1
6,943,Report24,Studie,2
10,943,Report24,Wissenschaft,2
317,943,Report24,asymptomatisch,1
22,943,Report24,manipulation,1
43,944,Wochenblick,Widerstand,2
165,944,Wochenblick,kultur,1
79,945,INFOsperber,Gesundheit,2
2,945,INFOsperber,Impfung,2
56,945,INFOsperber,kind,1
57,945,INFOsperber,jugend,1
158,945,INFOsperber,stiko,1
2,946,Pharmazeutische Zeitung,Impfung,2
4,946,Pharmazeutische Zeitung,impf-nebenwirkungen,1
2,947,Wochenblick,Impfung,2
4,947,Wochenblick,impf-nebenwirkungen,1
17,947,Wochenblick,blutgerinnungsstörungen,1
125,947,Wochenblick,ema,1
2,948,tagesschau.de,Impfung,2
55,948,tagesschau.de,Medizin,2
56,948,tagesschau.de,kind,1
66,948,tagesschau.de,impfzwang,1
2,949,Rubikon,Impfung,2
22,949,Rubikon,manipulation,1
178,949,Rubikon,moderna,1
2,950,tp - Science & Technology,Impfung,2
4,950,tp - Science & Technology,impf-nebenwirkungen,1
3,950,tp - Science & Technology,mit oder an impfung gestorben,1
18,950,tp - Science & Technology,astrazeneca,1
27,951,NachDenkSeiten,Zahlen,2
22,951,NachDenkSeiten,manipulation,1
43,952,Die Ostschweiz,Widerstand,2
21,952,Die Ostschweiz,Mensch,2
46,952,Die Ostschweiz,covid-19-gesetz,1
65,952,Die Ostschweiz,grundrechte,1
2,953,RT DE,Impfung,2
43,953,RT DE,Widerstand,2
116,953,RT DE,impfpass,1
27,954,Telepolis,Zahlen,2
32,954,Telepolis,massnahmen,1
7,954,Telepolis,sterblichkeit,1
115,955,BAG,BAG,2
37,955,BAG,Politik,2
38,955,BAG,bundesrat,1
32,955,BAG,massnahmen,1
6,956,ntv,Studie,2
10,956,ntv,Wissenschaft,2
56,956,ntv,kind,1
31,956,ntv,maske,1
2,957,2020 News,Impfung,2
4,957,2020 News,impf-nebenwirkungen,1
17,957,2020 News,blutgerinnungsstörungen,1
27,958,Weltwoche daily,Zahlen,2
7,958,Weltwoche daily,sterblichkeit,1
10,959,2020 News,Wissenschaft,2
960,959,2020 News,evidenz,1
10,961,Frankfurter Rundschau,Wissenschaft,2
70,961,Frankfurter Rundschau,virus-mutation,1
140,961,Frankfurter Rundschau,angst,1
21,962,linth24,Mensch,2
79,962,linth24,Gesundheit,2
29,962,linth24,massentest,1
43,963,RT DE,Widerstand,2
8,963,RT DE,lockdown,1
165,963,RT DE,kultur,1
24,964,RT DE,Wirtschaft,2
25,964,RT DE,geld,1
41,964,RT DE,biontech,1
6,965,tp - Science & Technology,Studie,2
2,965,tp - Science & Technology,Impfung,2
595,965,tp - Science & Technology,ade,1
2,966,tp - Science & Technology,Impfung,2
3,966,tp - Science & Technology,mit oder an impfung gestorben,1
4,966,tp - Science & Technology,impf-nebenwirkungen,1
2,967,Wochenblick,Impfung,2
4,967,Wochenblick,impf-nebenwirkungen,1
41,967,Wochenblick,biontech,1
15,968,Corona Transition,Recht,2
43,968,Corona Transition,Widerstand,2
31,968,Corona Transition,maske,1
56,968,Corona Transition,kind,1
2,969,Wochenblick,Impfung,2
79,969,Wochenblick,Gesundheit,2
6,969,Wochenblick,Studie,2
35,969,Wochenblick,immunität,1
50,970,tp - Science & Technology,P(l)andemie,2
68,970,tp - Science & Technology,pcr-test,1
22,970,tp - Science & Technology,manipulation,1
55,971,Nordkurier,Medizin,2
27,971,Nordkurier,Zahlen,2
7,971,Nordkurier,sterblichkeit,1
22,971,Nordkurier,manipulation,1
2,972,corona-blog.net,Impfung,2
3,972,corona-blog.net,mit oder an impfung gestorben,1
27,973,corona-blog.net,Zahlen,2
2,973,corona-blog.net,Impfung,2
22,973,corona-blog.net,manipulation,1
4,973,corona-blog.net,impf-nebenwirkungen,1
3,973,corona-blog.net,mit oder an impfung gestorben,1
19,973,corona-blog.net,pei,1
6,974,tp - Science & Technology,Studie,2
10,974,tp - Science & Technology,Wissenschaft,2
35,974,tp - Science & Technology,immunität,1
43,975,linth24,Widerstand,2
37,975,linth24,Politik,2
568,975,linth24,rapperswil,1
2,976,Epoch Times,Impfung,2
4,976,Epoch Times,impf-nebenwirkungen,1
257,976,Epoch Times,herzmuskelentzündung,1
27,977,Report24,Zahlen,2
68,977,Report24,pcr-test,1
2,978,tp - Science & Technology,Impfung,2
3,978,tp - Science & Technology,mit oder an impfung gestorben,1
4,978,tp - Science & Technology,impf-nebenwirkungen,1
43,979,linth24,Widerstand,2
15,979,linth24,Recht,2
162,979,linth24,polizei,1
2,980,Die Ostschweiz,Impfung,2
37,980,Die Ostschweiz,Politik,2
116,980,Die Ostschweiz,impfpass,1
66,980,Die Ostschweiz,impfzwang,1
15,981,tp - Science & Technology,Recht,2
79,981,tp - Science & Technology,Gesundheit,2
11,981,tp - Science & Technology,who,1
982,981,tp - Science & Technology,völkerrecht,1
43,983,Achgut.com,Widerstand,2
165,983,Achgut.com,kultur,1
166,983,Achgut.com,allesdichtmachen,1
22,983,Achgut.com,manipulation,1
15,984,Tichys Einblick,Recht,2
183,984,Tichys Einblick,weimar,1
109,984,Tichys Einblick,willkür,1
27,985,Epoch Times,Zahlen,2
22,985,Epoch Times,manipulation,1
28,985,Epoch Times,rki,1
21,986,corona-blog.net,Mensch,2
7,986,corona-blog.net,sterblichkeit,1
44,986,corona-blog.net,kollateralschäden,1
2,987,RT DE,Impfung,2
27,987,RT DE,Zahlen,2
4,987,RT DE,impf-nebenwirkungen,1
41,987,RT DE,biontech,1
37,988,Epoch Times,Politik,2
12,988,Epoch Times,virus-ursprung,1
13,988,Epoch Times,wuhan,1
55,989,Epoch Times,Medizin,2
15,989,Epoch Times,Recht,2
43,989,Epoch Times,Widerstand,2
162,989,Epoch Times,polizei,1
2,990,Wochenblick,Impfung,2
35,990,Wochenblick,immunität,1
2,991,ntv,Impfung,2
101,991,ntv,Behörde,2
4,991,ntv,impf-nebenwirkungen,1
257,991,ntv,herzmuskelentzündung,1
41,991,ntv,biontech,1
2,992,Corona Transition,Impfung,2
37,992,Corona Transition,Politik,2
56,992,Corona Transition,kind,1
57,992,Corona Transition,jugend,1
109,992,Corona Transition,willkür,1
6,993,ScienceFiles,Studie,2
2,993,ScienceFiles,Impfung,2
70,993,ScienceFiles,virus-mutation,1
37,994,Epoch Times,Politik,2
55,994,Epoch Times,Medizin,2
43,994,Epoch Times,Widerstand,2
109,994,Epoch Times,willkür,1
15,995,Verfassungsfreunde,Recht,2
37,995,Verfassungsfreunde,Politik,2
43,995,Verfassungsfreunde,Widerstand,2
56,995,Verfassungsfreunde,kind,1
31,995,Verfassungsfreunde,maske,1
420,995,Verfassungsfreunde,petition,1
27,996,Epoch Times,Zahlen,2
31,996,Epoch Times,maske,1
27,997,Focus Online,Zahlen,2
8,997,Focus Online,lockdown,1
32,997,Focus Online,massnahmen,1
15,998,Corona Transition,Recht,2
2,998,Corona Transition,Impfung,2
66,998,Corona Transition,impfzwang,1
2,999,reitschuster,Impfung,2
178,999,reitschuster,moderna,1
37,1000,Corona Transition,Politik,2
113,1000,Corona Transition,zensur,1
22,1000,Corona Transition,manipulation,1
21,1001,Die Ostschweiz,Mensch,2
32,1001,Die Ostschweiz,massnahmen,1
43,1002,Wochenblick,Widerstand,2
60,1002,Wochenblick,Schule,2
56,1002,Wochenblick,kind,1
32,1002,Wochenblick,massnahmen,1
15,1003,2020 News,Recht,2
183,1003,2020 News,weimar,1
21,1004,Focus Online,Mensch,2
56,1004,Focus Online,kind,1
44,1004,Focus Online,kollateralschäden,1
2,1005,reitschuster,Impfung,2
10,1005,reitschuster,Wissenschaft,2
55,1005,reitschuster,Medizin,2
43,1005,reitschuster,Widerstand,2
62,1005,reitschuster,impf-stopp,1
37,1006,Epoch Times,Politik,2
10,1006,Epoch Times,Wissenschaft,2
43,1006,Epoch Times,Widerstand,2
22,1007,Die Ostschweiz,manipulation,1
37,1008,reitschuster,Politik,2
8,1008,reitschuster,lockdown,1
22,1008,reitschuster,manipulation,1
2,1009,Epoch Times,Impfung,2
15,1009,Epoch Times,Recht,2
3,1009,Epoch Times,mit oder an impfung gestorben,1
17,1009,Epoch Times,blutgerinnungsstörungen,1
18,1009,Epoch Times,astrazeneca,1
43,1010,eingeSCHENKt.tv,Widerstand,2
55,1010,eingeSCHENKt.tv,Medizin,2
10,1011,Focus Online,Wissenschaft,2
8,1011,Focus Online,lockdown,1
27,1012,Swiss Policy Research,Zahlen,2
8,1012,Swiss Policy Research,lockdown,1
22,1012,Swiss Policy Research,manipulation,1
21,1013,reitschuster,Mensch,2
56,1013,reitschuster,kind,1
44,1013,reitschuster,kollateralschäden,1
2,1014,RT DE,Impfung,2
3,1014,RT DE,mit oder an impfung gestorben,1
17,1014,RT DE,blutgerinnungsstörungen,1
18,1014,RT DE,astrazeneca,1
50,1015,FASSADENKRATZER,P(l)andemie,2
22,1015,FASSADENKRATZER,manipulation,1
79,1016,Berliner Zeitung,Gesundheit,2
55,1016,Berliner Zeitung,Medizin,2
56,1016,Berliner Zeitung,kind,1
57,1016,Berliner Zeitung,jugend,1
44,1016,Berliner Zeitung,kollateralschäden,1
55,1017,Epoch Times,Medizin,2
37,1017,Epoch Times,Politik,2
43,1017,Epoch Times,Widerstand,2
22,1017,Epoch Times,manipulation,1
25,1017,Epoch Times,geld,1
